PE_Ratio,ROE,ROA,EPS,Dividend_Yield,Debt_to_Equity,Price_to_Book,Price_to_Sales,Revenue_Growth,Operating_Margin,Momentum,Volatility,sp500_close,Target,Sector,Ticker
23.798742,0.08157,0.03095,1.59,3.01,1.31147,1.9097608,3.144155,0.028,0.18865,0.957543355509939,0.013712011850078948,4263.75,0,Utilities,PPL
29.850975,0.22286,0.06928,7.18,0.0,0.43435,5.595207,3.2092881,0.136,0.10533,0.8458336997717287,0.02116136384256837,3808.10009765625,1,Discretionary,AMZN
38.161873,0.43526,0.07891,18.78,0.84,2.0667,15.642228,4.962222,0.18,0.16025,1.0365341444673917,0.02009265053842518,4123.33984375,2,Industrials,CAT
78.16538,0.07082,0.032,2.6,0.0,0.06359,5.2582145,9.565762,0.341,0.17059,0.9469030642294293,0.024466130173529284,4166.81982421875,2,Technology,AMD
14.185,0.101940006,0.05065,6.0,3.5,0.43146,2.8011453,0.89707464,-0.033,0.09811,1.0451993555095593,0.0133597647916523,4017.77001953125,0,Energy,SHEL
12.745407,0.10217,0.00914,3.81,2.31,1.2632345,1.2632345,3.3010855,0.072,0.41627997,1.0416262691109155,0.01609736665635673,6672.41015625,1,Financials,BAC
20.036558,0.18101999,0.01824,4.65,1.37,1.1532,3.8400033,6.9209986,0.189,0.49683997,0.8886097720215091,0.04812629823474499,4027.81005859375,1,Financials,SCHW
23.34622,0.10496,0.0347,5.69,2.49,1.46987,2.392479,5.045043,0.058,0.32179,0.9701941649506209,0.01267663610004448,6049.8798828125,2,Utilities,AWK
22.075182,0.35029998,0.086780004,11.04,2.13,0.60499,7.1965156,6.235246,0.091,0.23966,1.0049186504038317,0.007511241130960412,5202.39013671875,2,Healthcare,JNJ
36.12738,0.11096,0.06064,6.83,0.43,0.53021,3.7780774,3.7775307,0.148,0.15008001,0.9886741781783992,0.02343977930837361,3935.179931640625,0,Industrials,WAB
16.08379,0.36882,0.12042,7.28,2.9,0.95959,5.5080442,4.4529753,0.05,0.32773998,1.0196663601527947,0.01150898238714551,5291.33984375,1,Healthcare,MRK
34.723785,0.25781,0.094440006,27.37,0.76,0.6892499999999999,8.381973,5.862613,0.091,0.21724,0.947351877595914,0.02041984293189356,4456.240234375,1,Industrials,PH
10.479616,0.17736,0.07715,4.17,2.2,0.55951,1.7504506,1.690083,-0.121,0.22656,1.1048795563291876,0.03128884328763936,4726.35009765625,0,Energy,DVN
16.259945,0.13861,0.00986,51.28,2.16,5.96073,2.339055,4.2104416,0.152,0.38319,1.0770894646491767,0.017565921935446135,5956.06005859375,1,Financials,GS
12.745407,0.10217,0.00914,3.81,2.31,1.2632345,1.2632345,3.3010855,0.072,0.41627997,0.9470421138355338,0.016020090060016753,4425.83984375,0,Financials,BAC
20.472342,0.13904001,0.067719996,2.35,2.45,0.45975,2.7554412,2.0225027,0.05,0.15988,0.8920897358897294,0.03467845873768107,5844.60986328125,1,Energy,SLB
35.167297,4.9747,0.16362,2.63,2.25,23.43562,1380.4478,3.6372867,0.058,0.20382,1.0014314916601377,0.008186194095986648,4505.419921875,2,Staples,CL
23.798742,0.08157,0.03095,1.59,3.01,1.31147,1.9097608,3.144155,0.028,0.18865,0.964204356045082,0.010445805775108575,4273.52978515625,0,Utilities,PPL
23.078402,0.31562,0.10898,6.76,2.71,0.68719,6.9359355,4.2827044,0.015,0.26297,1.0230372895793338,0.007681783596904023,4515.77001953125,1,Staples,PG
27.47444,0.1475,0.01585,11.15,1.7,0.13078,3.8276713,16.925837,0.08,0.63808,0.9192175605421414,0.014327569376083694,3957.25,1,Financials,CME
23.045366,0.17658001,0.05989,15.43,1.69,0.38205,3.7469177,1.8296459,0.078,0.1014,0.9631693982543366,0.017903612722136416,3900.110107421875,1,Industrials,GD
12.660178,0.14337,0.031240001,25.69,1.19,0.30944,1.724606,2.146725,0.055,0.24243,1.0511626438727248,0.008430344056814228,5745.3701171875,1,Financials,CB
31.11659,0.04721,0.01706,2.23,3.0,0.42375999999999997,1.4651605,0.4159837,-0.137,0.01822,0.9832921135568806,0.024240873238451106,5663.93994140625,1,Staples,ADM
18.07781,0.09741,0.03108,3.47,4.26,1.50094,1.9628273,3.3397686,0.204,0.22038001,0.950286109359436,0.016457109168041127,4288.39013671875,0,Utilities,D
15.384146,0.33772,0.07443,6.56,6.5,1.75884,5.2801757,0.96650547,-0.032,0.107480004,1.0175609363149969,0.01131130363828647,4050.830078125,2,Industrials,UPS
22.479784,0.35158002,0.05435,11.13,2.69,1.97328,7.18037,3.475179,0.122,0.24768999,0.9809653940118441,0.020889117236033507,4685.25,1,Technology,IBM
27.47444,0.1475,0.01585,11.15,1.7,0.13078,3.8276713,16.925837,0.08,0.63808,0.9729364107061458,0.011999273687555505,4549.77978515625,2,Financials,CME
39.34815,0.05929,0.02743,1.35,1.96,0.63804,1.8877044,2.4262717,1.489,0.10309,1.0633148507805807,0.0351552024301456,4387.16015625,0,Energy,OXY
69.43137,0.09722,0.03333,13.77,2.01,1.60291,6.6340313,10.144556,0.081,0.21540001,1.0126605734703544,0.020738833377608356,4151.27978515625,2,Utilities,EQIX
38.31844,0.22554001,0.10934,10.52,0.11,0.21244,7.718569,10.722821,0.567,0.44974998,0.9566952721418603,0.013249298839652215,4363.7998046875,0,Technology,MU
-779.6666463216146,0.00022,0.0028400002,-0.06,0.0,0.37282,2.0442228,4.4212146,-0.041,0.051409997,1.0009983556865896,0.018384411090828837,3990.969970703125,2,Technology,INTC
25.37586,0.34390998,0.1486,15.99,0.9,0.31539,7.7118692,9.873079,0.167,0.47094002,0.9620316889465238,0.011579961265778763,6944.81982421875,1,Technology,MSFT
22.119566,0.23285,0.045890003,0.92,0.0,7.03028,4.1924186,0.9432986,0.064,0.08315,1.02138966652707,0.038699305116410405,5180.740234375,2,Discretionary,NCLH
13.8546715,0.112349994,0.04378,5.78,4.88,0.5226299999999999,1.4937234,0.9321133,-0.025,0.09474,0.9130346339827758,0.011135516099204504,5937.33984375,0,Energy,TTE
26.79284,0.10774,0.0299,3.91,2.37,1.8178999999999998,2.8001711,3.6654334,0.079,0.18986,0.9719193748507686,0.011344418023421184,4630.64990234375,0,Utilities,ETR
-86.0952377319336,-0.0116,0.04404,-0.21,7.74,0.94229,1.0690001,0.7698536,-0.068,0.11413,1.0288270024538286,0.023012165505174535,6881.31005859375,2,Staples,CAG
12.660178,0.14337,0.031240001,25.69,1.19,0.30944,1.724606,2.146725,0.055,0.24243,1.0680220568279186,0.008153429745022617,5241.52978515625,0,Financials,CB
8.321627,0.25732002,0.048800003,5.41,1.24,0.6070300000000001,2.0447836,1.2698375,0.037,0.17485,0.9065716257342779,0.018107386212460382,4137.22998046875,1,Financials,PYPL
18.621082,0.14864999,0.05909,41.46,0.49,0.09510999999999999,2.5341706,5.6905417,0.025,0.23134,0.9272534840010774,0.015927355729801945,4130.2900390625,1,Healthcare,REGN
22.914373,0.04318,0.02538,3.27,0.96,2.08299,1.108268,0.37779522,-0.051,0.065359995,1.0932654430143725,0.012204137945154675,6715.7900390625,0,Discretionary,GM
27.739395,0.083739996,0.025710002,3.3,2.72,1.4624199999999998,3.4917607,6.9577413,0.207,0.24445999,0.9007261886797046,0.02961346967149064,4327.77978515625,1,Utilities,NEE
28.668428,0.08299,0.05017,7.57,2.21,0.43988,2.7344892,0.570931,-0.021,0.059299998,1.072581148406735,0.020636549496962732,4596.419921875,0,Energy,VLO
14.023026,0.16829,0.08199,9.12,3.19,0.3062,2.3049057,3.063164,0.0,0.1694,1.064021198876616,0.02608950937944885,4536.18994140625,0,Energy,EOG
21.328638,0.40847,0.077989995,4.26,1.36,1.55623,8.840241,3.6998847,0.15,0.16223,0.912312458876719,0.02146347848177442,3695.159912109375,1,Discretionary,EBAY
12.212043,0.08236,0.00984,3.82,4.46,0.9771271,0.9771271,3.162752,0.032,0.32700002,1.028359571823469,0.014160488406491043,3908.18994140625,0,Financials,TFC
12.440627,0.12158,0.01234,16.59,3.29,1.4696689,1.4696689,3.7386353,0.096,0.39262,1.0242553062267414,0.01556874785108164,5204.33984375,0,Financials,PNC
40.460968,0.44692,0.0468,8.07,0.58,1.1406999999999998,18.334549,7.51102,0.176,0.19549,0.9692380499512823,0.019386340775259966,4477.43994140625,1,Industrials,GE
9.092473,0.27173,0.056810003,4.65,5.77,1.4723,2.421535,1.2014811,-0.072,0.17874001,0.9697660887287899,0.016494369375604865,6926.60009765625,1,Staples,GIS
11.244589,0.12184,0.011080001,4.62,3.93,1.3839679,1.3839679,3.0627038,0.053,0.39334,1.0044124744647012,0.014042047952859581,3783.219970703125,0,Financials,USB
31.157383,2.09915,0.23719999,16.52,0.68,2.5604199999999997,59.47769,14.008586,0.176,0.57733,0.9756479795958426,0.02618762952442803,4668.97021484375,1,Financials,MA
26.79284,0.10774,0.0299,3.91,2.37,1.8178999999999998,2.8001711,3.6654334,0.079,0.18986,0.9957166481129195,0.010895242099337798,4205.52001953125,0,Utilities,ETR
25.133709,1.45541,0.12977,14.21,2.61,5.10029,27.67961,2.1589775,-0.038,0.100760005,0.9482450113431832,0.013196376617557688,5283.39990234375,2,Discretionary,HD
54.906475,0.022869999,0.02471,1.39,3.49,1.0606,1.2896903,0.24283865,0.084,0.01572,0.9911866397402055,0.01567986133060668,4210.240234375,2,Healthcare,CVS
19.866367,0.12486,0.03174,6.66,2.87,1.54237,2.2982056,3.271228,0.132,0.22843,1.003643750210783,0.010961635888863777,6832.759765625,2,Utilities,AEP
16.280634,0.24193001,0.0497,13.22,1.77,1.42647,3.6671095,0.48489934,-0.005,0.07005,1.00824034028624,0.021783470242913196,4793.06005859375,0,Energy,MPC
16.259945,0.13861,0.00986,51.28,2.16,5.96073,2.339055,4.2104416,0.152,0.38319,1.0067826625428864,0.013174915417494302,3981.35009765625,0,Financials,GS
33.44921,0.19566,0.03961,17.72,1.09,2.3963300000000003,6.087358,3.4259481,0.13,0.092709996,1.030007750248758,0.01153688128642978,5071.6298828125,2,Industrials,DE
26.109032,-0.8405884379299697,0.115030006,142.71,0.0,-4.30233930573841,-21.160229,3.1387444,0.082,0.16341999,1.0148703632317237,0.011904866399386243,4845.64990234375,2,Discretionary,AZO
16.142544,0.10777,0.031689998,4.56,4.28,1.8494599999999999,1.7061073,2.04029,0.134,0.22137,0.9719566920212386,0.01881889266179472,5078.18017578125,0,Utilities,ES
27.396204,0.107159995,0.03467,35.31,2.37,0.24367,2.6840765,6.21344,0.234,0.36744,1.0731020103511526,0.022998114749797068,3901.35009765625,1,Financials,BLK
18.621082,0.14864999,0.05909,41.46,0.49,0.09510999999999999,2.5341706,5.6905417,0.025,0.23134,1.0380493511307434,0.019466859426434387,6688.4599609375,1,Healthcare,REGN
20.472342,0.13904001,0.067719996,2.35,2.45,0.45975,2.7554412,2.0225027,0.05,0.15988,1.0635033478693539,0.024566955398457258,4323.06005859375,0,Energy,SLB
15.744369,0.15614,0.012920001,10.21,2.49,4.55747,2.497398,3.6310532,0.11,0.38625,1.0398443149100391,0.015097712802444601,5246.68017578125,0,Financials,MS
16.142544,0.10777,0.031689998,4.56,4.28,1.8494599999999999,1.7061073,2.04029,0.134,0.22137,1.0366964750377345,0.013903367899859843,5266.9501953125,0,Utilities,ES
12.507987,0.11732,0.01047,6.26,2.3,1.4719706,1.4719706,3.0708053,0.05,0.29938,1.0265316795076063,0.018546717356707945,4574.7900390625,0,Financials,WFC
10.479616,0.17736,0.07715,4.17,2.2,0.55951,1.7504506,1.690083,-0.121,0.22656,1.1387561798674275,0.030956449040349932,4373.93994140625,1,Energy,DVN
27.739395,0.083739996,0.025710002,3.3,2.72,1.4624199999999998,3.4917607,6.9577413,0.207,0.24445999,0.9972194799044367,0.013485714095342166,4090.75,2,Utilities,NEE
24.290062,0.05964,0.02506,4.93,2.34,0.91006,1.4562811,0.32949015,0.755,0.01258,0.9563732958663008,0.01402939582966607,5241.52978515625,1,Staples,BG
37.708164,1.01485,0.51188,4.9,0.02,0.07255,28.549135,20.796871,0.732,0.65024,0.9988579318795668,0.026728143061725277,6881.6201171875,1,Technology,NVDA
21.324774,0.12538,0.039,13.24,3.13,0.8161799999999999,2.7181008,0.5725918,0.123,0.00336,0.921408329306446,0.0239449456675547,6012.27978515625,2,Healthcare,UNH
25.61842,0.43323,0.09147,3.04,2.65,1.3979300000000001,10.414549,6.9879494,0.024,0.24656999,1.0250112290131885,0.014355424162882182,4525.1201171875,2,Staples,KO
25.918198,0.75501,0.075840004,5.99,2.01,2.76638,17.508741,3.2776244,0.02,0.12408,0.95084338045282,0.01152170903790637,4136.27978515625,2,Industrials,MMM
19.866367,0.12486,0.03174,6.66,2.87,1.54237,2.2982056,3.271228,0.132,0.22843,0.9971380273679196,0.008947080397115682,6915.60986328125,2,Utilities,AEP
15.611748,0.06831,0.00577,6.98,2.2,0.99058235,0.99058235,2.5176091,0.044,0.25656998,1.068670933531854,0.02417761365049714,6861.89013671875,1,Financials,C
12.440627,0.12158,0.01234,16.59,3.29,1.4696689,1.4696689,3.7386353,0.096,0.39262,1.1058346475885272,0.017815452359991966,6890.06982421875,1,Financials,PNC
31.129145,0.03735,0.01521,5.73,2.35,0.33784,1.373017,3.5502503,-0.094,-0.81232,1.0515190171387407,0.013367290100909493,4547.3798828125,1,Energy,FANG
27.739395,0.083739996,0.025710002,3.3,2.72,1.4624199999999998,3.4917607,6.9577413,0.207,0.24445999,0.8875272034547804,0.029562570624544395,4278.0,1,Utilities,NEE
14.429286,0.16134001,0.01354,20.01,2.08,2.2736795,2.2736795,4.628729,0.025,0.41062,1.0292059329238126,0.013281634656118669,5564.41015625,1,Financials,JPM
22.075182,0.35029998,0.086780004,11.04,2.13,0.60499,7.1965156,6.235246,0.091,0.23966,1.0108327895998523,0.014135268882887606,4201.08984375,2,Healthcare,JNJ
12.660178,0.14337,0.031240001,25.69,1.19,0.30944,1.724606,2.146725,0.055,0.24243,1.0008887381456157,0.013489442377463837,5638.93994140625,1,Financials,CB
22.119566,0.23285,0.045890003,0.92,0.0,7.03028,4.1924186,0.9432986,0.064,0.08315,0.7667433821454812,0.0687223339392417,3854.429931640625,1,Discretionary,NCLH
14.023026,0.16829,0.08199,9.12,3.19,0.3062,2.3049057,3.063164,0.0,0.1694,1.056132410295448,0.008435823582029224,5199.06005859375,2,Energy,EOG
15.744369,0.15614,0.012920001,10.21,2.49,4.55747,2.497398,3.6310532,0.11,0.38625,1.0021438427382023,0.021229112837152116,4431.85009765625,0,Financials,MS
10.479616,0.17736,0.07715,4.17,2.2,0.55951,1.7504506,1.690083,-0.121,0.22656,1.0982486782336207,0.0413362157090934,4008.010009765625,2,Energy,DVN
28.668428,0.08299,0.05017,7.57,2.21,0.43988,2.7344892,0.570931,-0.021,0.059299998,1.086230932484839,0.019103585645785428,4613.669921875,0,Energy,VLO
22.823078,0.14552,0.05538,2.6,1.55,0.35255000000000003,3.109085,2.114519,0.003,0.1251,0.9689441662330025,0.02289387301488082,4423.14990234375,0,Energy,BKR
14.023026,0.16829,0.08199,9.12,3.19,0.3062,2.3049057,3.063164,0.0,0.1694,0.9963765684407696,0.012544433279010126,5996.66015625,2,Energy,EOG
31.129145,0.03735,0.01521,5.73,2.35,0.33784,1.373017,3.5502503,-0.094,-0.81232,1.0268424469175048,0.04158669578079358,3899.3798828125,0,Energy,FANG
-86.0952377319336,-0.0116,0.04404,-0.21,7.74,0.94229,1.0690001,0.7698536,-0.068,0.11413,0.9939154659701691,0.01810862788390096,3863.159912109375,2,Staples,CAG
23.811293,-1.1322926094314218,0.15964,7.26,3.4,-4.962535512397723,-26.92679,6.6203303,0.068,0.32938,1.1076794500372278,0.01851043584629517,5606.91015625,2,Staples,PM
14.185,0.101940006,0.05065,6.0,3.5,0.43146,2.8011453,0.89707464,-0.033,0.09811,1.0316832776661957,0.01276973290512503,6229.97998046875,1,Energy,SHEL
45.8315,0.21847,0.06869,2.73,0.79,0.6319,10.012003,1.398787,0.056,0.04567,1.0024441406730127,0.00892240410304603,4400.64013671875,2,Staples,WMT
7.9749374,0.2532,0.08963,3.99,3.14,0.6868500000000001,1.8433554,1.2942387,-0.28,0.30581,0.9575252128769495,0.019668194166580298,5949.91015625,0,Energy,APA
27.47444,0.1475,0.01585,11.15,1.7,0.13078,3.8276713,16.925837,0.08,0.63808,0.9472800798216668,0.011899397208005313,3941.260009765625,1,Financials,CME
15.060241,0.15427,0.03748,10.79,3.13,0.7138,2.2405758,0.4919389,0.013,0.02747,0.983773247385312,0.023269246341369572,3936.969970703125,0,Energy,PSX
37.708164,1.01485,0.51188,4.9,0.02,0.07255,28.549135,20.796871,0.732,0.65024,1.184589482326986,0.023000849528558673,4358.68994140625,0,Technology,NVDA
15.744369,0.15614,0.012920001,10.21,2.49,4.55747,2.497398,3.6310532,0.11,0.38625,1.0572546003452514,0.01682633736178552,6617.31982421875,2,Financials,MS
22.119566,0.23285,0.045890003,0.92,0.0,7.03028,4.1924186,0.9432986,0.064,0.08315,1.0440500333048466,0.03198700169688587,3970.0400390625,2,Discretionary,NCLH
17.97638,0.12357,0.06421,6.35,2.94,0.37828,2.168709,2.3147368,-0.068,0.16299999,1.0852203061225403,0.010216283682849164,5214.080078125,2,Energy,COP
20.633646,0.11337,0.03053,5.35,2.72,1.47125,2.2768335,3.6026566,-0.088,0.24605,0.9916072757477444,0.011321247694341906,5475.08984375,1,Utilities,AEE
15.744369,0.15614,0.012920001,10.21,2.49,4.55747,2.497398,3.6310532,0.11,0.38625,1.0774465086562224,0.015279198259196883,4405.7998046875,0,Financials,MS
24.290062,0.05964,0.02506,4.93,2.34,0.91006,1.4562811,0.32949015,0.755,0.01258,0.9956487517446587,0.021210706484007653,6389.4501953125,0,Staples,BG
16.142544,0.10777,0.031689998,4.56,4.28,1.8494599999999999,1.7061073,2.04029,0.134,0.22137,1.0044998032540442,0.009799204633303164,4137.990234375,2,Utilities,ES
20.633646,0.11337,0.03053,5.35,2.72,1.47125,2.2768335,3.6026566,-0.088,0.24605,1.0418122932636944,0.010533854085718086,6740.02001953125,2,Utilities,AEE
39.34815,0.05929,0.02743,1.35,1.96,0.63804,1.8877044,2.4262717,1.489,0.10309,1.0654682221222864,0.035126122184529665,4395.259765625,0,Energy,OXY
34.466663,0.2628,0.04895,5.4,3.7,4.34211,23.76101,8.185507,0.075,0.44942,0.9786092057804365,0.01278680661282379,4513.0400390625,1,Utilities,AMT
20.01495,0.65992,0.15255,6.02,1.76,2.7958600000000002,15.370583,5.608865,0.03,0.34688,1.0477229041941187,0.015779973678052187,4443.9501953125,1,Healthcare,ZTS
28.098038,0.07231,0.03794,6.63,3.82,0.24323,1.978546,2.0170674,-0.082,0.09462,0.9840867848131287,0.014838462207050993,4402.66015625,0,Energy,CVX
14.023026,0.16829,0.08199,9.12,3.19,0.3062,2.3049057,3.063164,0.0,0.1694,0.9950666983768217,0.02464930225045133,4436.52001953125,0,Energy,EOG
25.918198,0.75501,0.075840004,5.99,2.01,2.76638,17.508741,3.2776244,0.02,0.12408,1.080329755540101,0.017957618952205517,5187.7001953125,2,Industrials,MMM
12.440627,0.12158,0.01234,16.59,3.29,1.4696689,1.4696689,3.7386353,0.096,0.39262,1.0747580504049181,0.01238131173101319,6796.85986328125,1,Financials,PNC
19.866367,0.12486,0.03174,6.66,2.87,1.54237,2.2982056,3.271228,0.132,0.22843,0.9609645778744541,0.008910801415614242,4330.0,0,Utilities,AEP
28.098038,0.07231,0.03794,6.63,3.82,0.24323,1.978546,2.0170674,-0.082,0.09462,0.9768112340439876,0.015195104491660259,4300.4599609375,0,Energy,CVX
22.075182,0.35029998,0.086780004,11.04,2.13,0.60499,7.1965156,6.235246,0.091,0.23966,1.0386355210032396,0.009628194807627846,3934.3798828125,2,Healthcare,JNJ
34.243694,-0.6920238453054897,0.09631,9.52,0.82,-4.571454587681142,-22.983643,3.2819788,0.042,0.03807,1.0163230164761552,0.014455342520719805,4006.179931640625,2,Discretionary,MAR
22.823078,0.14552,0.05538,2.6,1.55,0.35255000000000003,3.109085,2.114519,0.003,0.1251,1.0483457489364785,0.023608907894032007,5973.10009765625,2,Energy,BKR
27.396204,0.107159995,0.03467,35.31,2.37,0.24367,2.6840765,6.21344,0.234,0.36744,1.0570141899786456,0.02357576554876377,3789.929931640625,1,Financials,BLK
22.075182,0.35029998,0.086780004,11.04,2.13,0.60499,7.1965156,6.235246,0.091,0.23966,0.9785731886198289,0.011473072002438231,6092.18017578125,2,Healthcare,JNJ
20.472342,0.13904001,0.067719996,2.35,2.45,0.45975,2.7554412,2.0225027,0.05,0.15988,0.8817216868297116,0.02900948148783647,4280.14990234375,1,Energy,SLB
12.440627,0.12158,0.01234,16.59,3.29,1.4696689,1.4696689,3.7386353,0.096,0.39262,1.0092936709334486,0.014467397831486206,4352.6298828125,0,Financials,PNC
23.56,0.12274,0.07374,1.5,1.92,0.7916200000000001,2.8208814,1.340745,0.008,0.14902,0.9424937611148011,0.025219410922941506,4400.27001953125,0,Energy,HAL
19.866367,0.12486,0.03174,6.66,2.87,1.54237,2.2982056,3.271228,0.132,0.22843,0.9516365197846552,0.016184374061263884,4347.35009765625,0,Utilities,AEP
22.108957,0.110810004,0.04902,6.7,2.78,0.18936,2.3865376,1.905567,-0.013,0.09527001,1.0168188079633436,0.016019934451123048,3919.2900390625,1,Energy,XOM
17.378613,0.40442002,0.10293,3.46,4.19,2.54982,6.627356,2.5408385,0.013,0.28163,1.0255725320395443,0.016984922336865767,5633.06982421875,1,Healthcare,BMY
14.023026,0.16829,0.08199,9.12,3.19,0.3062,2.3049057,3.063164,0.0,0.1694,1.0564725136867332,0.024435037037786378,4786.35009765625,0,Energy,EOG
12.660178,0.14337,0.031240001,25.69,1.19,0.30944,1.724606,2.146725,0.055,0.24243,0.9949237873640497,0.012165463136600583,3855.929931640625,0,Financials,CB
72.41728,0.21855,0.10981,4.05,0.0,0.48707,14.561839,15.275667,0.062,0.32824,1.010832947388559,0.019737307007764136,3844.820068359375,2,Technology,CDNS
20.633646,0.11337,0.03053,5.35,2.72,1.47125,2.2768335,3.6026566,-0.088,0.24605,1.0208637438519297,0.009837090235295953,4352.6298828125,1,Utilities,AEE
20.472342,0.13904001,0.067719996,2.35,2.45,0.45975,2.7554412,2.0225027,0.05,0.15988,1.0128614330527264,0.020780970323003,6672.41015625,2,Energy,SLB
12.745407,0.10217,0.00914,3.81,2.31,1.2632345,1.2632345,3.3010855,0.072,0.41627997,0.9944868933498743,0.01213787085107173,4520.02978515625,0,Financials,BAC
34.723785,0.25781,0.094440006,27.37,0.76,0.6892499999999999,8.381973,5.862613,0.091,0.21724,0.9745701432054028,0.02270085831549952,3665.780029296875,1,Industrials,PH
42.372116,1.00726,0.21087,34.29,0.52,1.11778,34.861076,14.979285,0.072,0.41313,0.906255037244328,0.020269151751739014,6034.91015625,1,Technology,KLAC
38.161873,0.43526,0.07891,18.78,0.84,2.0667,15.642228,4.962222,0.18,0.16025,0.9723717904656327,0.019126868168512327,3647.2900390625,1,Industrials,CAT
17.97638,0.12357,0.06421,6.35,2.94,0.37828,2.168709,2.3147368,-0.068,0.16299999,1.131655037851213,0.023628695599882364,4392.58984375,1,Energy,COP
23.811293,-1.1322926094314218,0.15964,7.26,3.4,-4.962535512397723,-26.92679,6.6203303,0.068,0.32938,1.0262498711403325,0.01874200701922397,4132.14990234375,2,Staples,PM
15.744369,0.15614,0.012920001,10.21,2.49,4.55747,2.497398,3.6310532,0.11,0.38625,1.0723736293635078,0.011697741306052863,6552.509765625,2,Financials,MS
29.936508,0.09332,0.03243,1.89,3.53,0.84848,2.8064086,1.8945037,0.093,0.09527001,0.9864321660118718,0.017200713373671312,3759.889892578125,2,Staples,MDLZ
-5.9417474617078465,-0.20193,-0.00131,-2.06,4.9,4.60639,1.3580384,0.26075697,-0.048,-0.0669,1.0953031970058607,0.029275852576732656,3647.2900390625,0,Discretionary,F
23.798742,0.08157,0.03095,1.59,3.01,1.31147,1.9097608,3.144155,0.028,0.18865,1.0096616090199266,0.011487029528259116,6000.35986328125,2,Utilities,PPL
38.31844,0.22554001,0.10934,10.52,0.11,0.21244,7.718569,10.722821,0.567,0.44974998,1.073684545881401,0.022673067786800026,5130.9501953125,1,Technology,MU
-5.9417474617078465,-0.20193,-0.00131,-2.06,4.9,4.60639,1.3580384,0.26075697,-0.048,-0.0669,0.9533959257136281,0.021428924899410964,6066.43994140625,0,Discretionary,F
17.378613,0.40442002,0.10293,3.46,4.19,2.54982,6.627356,2.5408385,0.013,0.28163,0.9739427808095389,0.012540740410231368,4283.85009765625,1,Healthcare,BMY
20.633646,0.11337,0.03053,5.35,2.72,1.47125,2.2768335,3.6026566,-0.088,0.24605,0.9553121978303195,0.010988645991907848,5026.60986328125,0,Utilities,AEE
31.157383,2.09915,0.23719999,16.52,0.68,2.5604199999999997,59.47769,14.008586,0.176,0.57733,1.009765010247034,0.007483980086680149,4719.5498046875,1,Financials,MA
21.94387,0.40655,0.12516,6.77,2.21,1.12923,8.12114,6.2638125,0.047,0.37375,0.977149726487209,0.012400696337062256,4154.52001953125,1,Healthcare,GILD
12.660178,0.14337,0.031240001,25.69,1.19,0.30944,1.724606,2.146725,0.055,0.24243,1.0392304216120276,0.009095077030778905,5471.0498046875,1,Financials,CB
10.479616,0.17736,0.07715,4.17,2.2,0.55951,1.7504506,1.690083,-0.121,0.22656,1.1235070279625987,0.034181932020830495,4350.64990234375,0,Energy,DVN
15.744369,0.15614,0.012920001,10.21,2.49,4.55747,2.497398,3.6310532,0.11,0.38625,1.0359827012668907,0.015316112826540478,5214.080078125,0,Financials,MS
7.9749374,0.2532,0.08963,3.99,3.14,0.6868500000000001,1.8433554,1.2942387,-0.28,0.30581,1.0460330225669228,0.0280948476303424,6966.27978515625,0,Energy,APA
54.906475,0.022869999,0.02471,1.39,3.49,1.0606,1.2896903,0.24283865,0.084,0.01572,0.9115094655708424,0.02569579214206686,5975.3798828125,1,Healthcare,CVS
20.633646,0.11337,0.03053,5.35,2.72,1.47125,2.2768335,3.6026566,-0.088,0.24605,1.0174731046903729,0.010774101432790666,5949.91015625,2,Utilities,AEE
22.823078,0.14552,0.05538,2.6,1.55,0.35255000000000003,3.109085,2.114519,0.003,0.1251,1.094860341230162,0.02063469153811411,4613.669921875,0,Energy,BKR
26.79284,0.10774,0.0299,3.91,2.37,1.8178999999999998,2.8001711,3.6654334,0.079,0.18986,0.9793327865666029,0.013038064882955561,4278.0,0,Utilities,ETR
20.520569,0.09724,0.02806,6.32,3.28,1.71838,1.9835128,3.1725743,0.08,0.28087,0.9703596744005188,0.010631314170657546,4522.7900390625,1,Utilities,DUK
-5.9417474617078465,-0.20193,-0.00131,-2.06,4.9,4.60639,1.3580384,0.26075697,-0.048,-0.0669,1.1835566035149392,0.03486298474396875,4726.35009765625,1,Discretionary,F
23.045366,0.17658001,0.05989,15.43,1.69,0.38205,3.7469177,1.8296459,0.078,0.1014,1.0317373923042525,0.009366610076013927,4418.64013671875,1,Industrials,GD
16.142544,0.10777,0.031689998,4.56,4.28,1.8494599999999999,1.7061073,2.04029,0.134,0.22137,1.041822643360962,0.011521106561651707,3923.679931640625,1,Utilities,ES
18.621082,0.14864999,0.05909,41.46,0.49,0.09510999999999999,2.5341706,5.6905417,0.025,0.23134,1.0270151101003098,0.014322735164626253,4158.77001953125,2,Healthcare,REGN
40.460968,0.44692,0.0468,8.07,0.58,1.1406999999999998,18.334549,7.51102,0.176,0.19549,0.8561340029464606,0.021987281079952046,3801.780029296875,0,Industrials,GE
40.460968,0.44692,0.0468,8.07,0.58,1.1406999999999998,18.334549,7.51102,0.176,0.19549,0.9499519012335816,0.01951452679972519,4786.35009765625,1,Industrials,GE
